,date,lat,lon,parameters,rfh_avg,vim_avg
740,2019-09-23,7.92641000031019,1.98117000022539,9,58.2689636363636,55.2393
741,2019-09-23,7.92822000019488,1.98117000022539,3,58.2689636363636,55.2393
743,2019-09-23,6.42830999957792,2.3299100000525,10,58.2689636363636,55.2393
745,2019-09-23,7.91917000036573,1.9793700000765,10,58.2689636363636,55.2393
747,2019-09-23,7.93455999999614,1.98477999967055,15,58.2689636363636,55.2393
748,2019-09-23,7.92822000019488,1.98117000022539,4,58.2689636363636,55.2393
749,2019-09-23,7.93003000012424,1.98388000004527,18,58.2689636363636,55.2393
752,2019-09-23,7.92459999958229,1.98117000022539,16,58.2689636363636,55.2393
753,2019-09-23,7.92822000019488,1.98117000022539,3,58.2689636363636,55.2393
754,2019-09-23,7.92550999991589,1.98298999956742,20,58.2689636363636,55.2393
755,2019-09-24,6.42562999989369,2.35070999997614,10,58.2689636363636,55.2393
761,2019-09-24,7.93273999998778,1.98297000037427,10,58.2689636363636,55.2393
763,2019-09-24,7.92550999991589,1.98207999989642,25,58.2689636363636,55.2393
765,2019-09-24,7.92279999958711,1.98390000013675,25,58.2689636363636,55.2393
769,2019-09-24,6.42291000042132,2.34709999963264,0,58.2689636363636,55.2393
776,2019-09-26,7.92641000031019,1.98025999965606,66,58.2689636363636,55.2393
777,2019-09-26,7.92550999991589,1.98207999989642,8,58.2689636363636,55.2393
778,2019-09-26,7.92820999964225,1.97934999998503,50,58.2689636363636,55.2393
779,2019-09-26,7.92820999964225,1.97934999998503,16,58.2689636363636,55.2393
780,2019-09-26,7.93091999993112,1.97752999974466,25,58.2689636363636,55.2393
781,2019-09-26,7.92912000000002,1.98025999965606,36,58.2689636363636,55.2393
782,2019-09-26,7.92820999964225,1.97934999998503,28,58.2689636363636,55.2393
784,2019-09-26,7.92641000031019,1.98117000022539,25,58.2689636363636,55.2393
785,2019-09-26,7.92550999991589,1.98207999989642,24,58.2689636363636,55.2393
786,2019-09-26,7.92550999991589,1.98207999989642,15,58.2689636363636,55.2393
787,2019-09-26,7.92550999991589,1.98207999989642,18,58.2689636363636,55.2393
789,2019-09-26,7.92553000026236,1.99205999973367,32,58.2689636363636,55.2393
790,2019-09-27,7.92820999964225,1.97934999998503,9,44.5147051948052,54.7481
791,2019-09-27,7.92820999964225,1.97934999998503,20,44.5147051948052,54.7481
792,2019-09-27,7.92911000035902,1.97753999979042,30,44.5147051948052,54.7481
794,2019-09-27,7.92641000031019,1.98025999965606,20,44.5147051948052,54.7481
795,2019-09-27,7.92641000031019,1.98025999965606,16,44.5147051948052,54.7481
796,2019-09-27,7.92458999983144,1.97845000035975,30,44.5147051948052,54.7481
797,2019-09-27,7.92820999964225,1.97934999998503,17,44.5147051948052,54.7481
798,2019-09-27,7.92820999964225,1.97934999998503,18,44.5147051948052,54.7481
799,2019-09-27,7.92820999964225,1.97934999998503,5,44.5147051948052,54.7481
800,2019-09-27,7.92641000031019,1.98025999965606,14,44.5147051948052,54.7481
801,2019-09-27,7.92550999991589,1.98207999989642,14,44.5147051948052,54.7481
802,2019-09-27,7.92641000031019,1.98117000022539,25,44.5147051948052,54.7481
808,2019-09-27,7.92459999958229,1.98117000022539,15,44.5147051948052,54.7481
809,2019-09-27,7.92550999991589,1.98207999989642,32,44.5147051948052,54.7481
810,2019-09-27,7.92550000018714,1.97845000035975,20,44.5147051948052,54.7481
811,2019-09-27,7.94630000007352,1.97930999980207,18,44.5147051948052,54.7481
812,2019-09-27,7.92368999990607,1.97936000003078,17,44.5147051948052,54.7481
813,2019-09-27,7.92459999958229,1.98026999970178,24,44.5147051948052,54.7481
814,2019-09-27,7.91917000036573,1.98027999974754,15,44.5147051948052,54.7481
815,2019-09-27,7.92911000035902,1.97753999979042,9,44.5147051948052,54.7481
816,2019-09-27,7.92098000005305,1.9793700000765,38,44.5147051948052,54.7481
817,2019-09-27,7.92641000031019,1.98025999965606,12,44.5147051948052,54.7481
818,2019-09-27,7.92820999964225,1.97934999998503,9,44.5147051948052,54.7481
821,2019-09-28,6.43646000030998,2.33260999982666,2,44.5147051948052,54.7481
826,2019-09-28,6.50006999991568,2.61832999974173,2,44.5147051948052,54.7481
827,2019-09-28,6.50006999991568,2.61832999974173,2,44.5147051948052,54.7481
829,2019-09-28,6.49980000004588,2.35242999975908,2,44.5147051948052,54.7481
831,2019-09-28,6.49980000004588,2.35242999975908,1,44.5147051948052,54.7481
832,2019-09-28,6.49980000004588,2.35242999975908,2,44.5147051948052,54.7481
833,2019-09-28,6.50006999991568,2.61832999974173,1,44.5147051948052,54.7481
834,2019-09-28,6.50006999991568,2.61832999974173,2,44.5147051948052,54.7481
835,2019-09-28,6.49980000004588,2.35242999975908,2,44.5147051948052,54.7481
836,2019-09-28,6.50006999991568,2.61832999974173,2,44.5147051948052,54.7481
838,2019-09-28,6.49980000004588,2.35242999975908,2,44.5147051948052,54.7481
839,2019-09-28,6.50006999991568,2.61832999974173,2,44.5147051948052,54.7481
840,2019-09-28,6.50006999991568,2.61832999974173,3,44.5147051948052,54.7481
841,2019-09-28,6.50006999991568,2.61832999974173,2,44.5147051948052,54.7481
842,2019-09-28,6.49980000004588,2.35242999975908,5,44.5147051948052,54.7481
843,2019-09-28,6.49980000004588,2.35242999975908,3,44.5147051948052,54.7481
845,2019-09-29,8.01004999973302,2.17331999972299,10,44.5147051948052,54.7481
848,2019-09-29,7.99192999987017,2.1624700003977,9,44.5147051948052,54.7481
851,2019-09-29,7.97218999978993,2.24417000041734,15,44.5147051948052,54.7481
852,2019-09-29,8.01004999973302,2.17331999972299,16,44.5147051948052,54.7481
853,2019-09-29,8.01004999973302,2.17331999972299,20,44.5147051948052,54.7481
854,2019-09-29,7.92332000013711,2.22792999979288,32,44.5147051948052,54.7481
855,2019-09-29,7.96586000017125,2.24326999989376,18,44.5147051948052,54.7481
857,2019-09-29,7.97218999978993,2.24417000041734,15,44.5147051948052,54.7481
858,2019-09-29,6.44914000023798,2.34615999982441,1,44.5147051948052,54.7481
859,2019-09-29,8.01004999973302,2.17331999972299,12,44.5147051948052,54.7481
860,2019-09-29,7.92332000013711,2.22792999979288,11,44.5147051948052,54.7481
862,2019-09-29,6.50006999991568,2.61832999974173,10,44.5147051948052,54.7481
865,2019-09-29,6.27629999978326,1.79950000015725,15,44.5147051948052,54.7481
867,2019-09-29,8.01004999973302,2.17331999972299,18,44.5147051948052,54.7481
868,2019-09-30,6.44461999992534,2.34887999969005,2,44.5147051948052,54.7481
869,2019-10-01,7.94359999996038,1.98202999966771,27,44.5147051948052,54.7481
870,2019-10-01,7.94268999963208,1.98203999971343,25,44.5147051948052,54.7481
871,2019-10-01,7.94268999963208,1.98203999971343,25,44.5147051948052,54.7481
872,2019-10-02,7.92641000031019,1.98117000022539,50,44.5147051948052,54.7481
874,2019-10-02,7.92459999958229,1.98026999970178,68,44.5147051948052,54.7481
876,2019-10-02,7.9218900003808,1.98390000013675,12,44.5147051948052,54.7481
877,2019-10-02,7.92458999983144,1.97754999983617,18,44.5147051948052,54.7481
879,2019-10-02,7.92459999958229,1.98207999989642,18,44.5147051948052,54.7481
880,2019-10-02,7.92459999958229,1.98207999989642,28,44.5147051948052,54.7481
881,2019-10-02,7.92822999985754,1.98570000028563,17,44.5147051948052,54.7481
883,2019-10-02,7.92550999991589,1.98207999989642,50,44.5147051948052,54.7481
884,2019-10-02,7.92820999964225,1.97934999998503,60,44.5147051948052,54.7481
885,2019-10-02,7.92459999958229,1.98207999989642,56,44.5147051948052,54.7481
887,2019-10-02,7.92730999962593,1.98025999965606,36,44.5147051948052,54.7481
888,2019-10-02,7.9300199996156,1.97663000011939,15,44.5147051948052,54.7481
889,2019-10-02,7.92459999958229,1.98207999989642,32,44.5147051948052,54.7481
890,2019-10-02,7.92459999958229,1.98207999989642,34,44.5147051948052,54.7481
891,2019-10-02,7.92369999967879,1.98298999956742,36,44.5147051948052,54.7481
892,2019-10-02,7.9300199996156,1.97663000011939,58,44.5147051948052,54.7481
893,2019-10-02,7.92820999964225,1.97934999998503,24,44.5147051948052,54.7481
894,2019-10-02,7.92459999958229,1.98207999989642,9,44.5147051948052,54.7481
895,2019-10-02,7.93363999968875,1.9793399999393,22,44.5147051948052,54.7481
897,2019-10-02,7.92278999979253,1.98118000027114,25,44.5147051948052,54.7481
898,2019-10-02,7.94811999961292,1.98293000019128,8,44.5147051948052,54.7481
899,2019-10-02,7.93634999978073,1.97932999989355,23,44.5147051948052,54.7481
901,2019-10-03,7.92278999979253,1.98208999994214,15,44.5147051948052,54.7481
902,2019-10-03,7.92278999979253,1.98208999994214,9,44.5147051948052,54.7481
906,2019-10-04,11.1421699998893,2.94322000006666,10,44.5147051948052,54.7481
909,2019-10-04,11.8491299996696,3.38835999978173,30,44.5147051948052,54.7481
914,2019-10-05,6.44189000006404,2.33531999964654,2,44.5147051948052,54.7481
915,2019-10-05,7.88913000018591,2.33503000011663,1,44.5147051948052,54.7481
916,2019-10-05,6.44370000016471,2.33803000036472,1,44.5147051948052,54.7481
917,2019-10-05,11.1421699998893,2.94322000006666,5,44.5147051948052,54.7481
919,2019-10-05,11.8626800000006,3.3975599996443,6,44.5147051948052,54.7481
926,2019-10-06,6.44371000041365,2.34707000039374,1,44.5147051948052,54.7481
934,2019-10-06,6.44007999975589,2.33804000041048,1,44.5147051948052,54.7481
951,2019-10-08,7.91917000036573,1.98027999974754,36,39.9599987012987,53.8888
952,2019-10-08,6.36952999976658,2.33903000044746,3,39.9599987012987,53.8888
963,2019-10-09,7.91917000036573,1.98027999974754,65,39.9599987012987,53.8888
1000,2019-10-13,7.975810000421,2.24597999971365,50,39.9599987012987,53.8888
1004,2019-10-15,7.92098000005305,1.98027999974754,50,39.9599987012987,53.8888
1010,2019-10-21,7.92098000005305,1.98027999974754,39,35.1807012987013,52.4917
1013,2019-10-21,7.92008000024426,1.98119000031687,60,35.1807012987013,52.4917
1020,2019-10-24,11.8635799999876,3.3975599996443,40,35.1807012987013,52.4917
1026,2019-10-24,11.8626900001047,3.38929999958999,50,35.1807012987013,52.4917
1067,2019-10-28,11.8482199997522,3.39203000039968,6,13.1407506493506,50.5687
1076,2019-11-02,7.94179000017882,1.98384999990804,35,13.1407506493506,50.5687
1080,2019-11-07,6.40582000023069,1.87966000031905,12,6.30159350649351,48.2879
1081,2019-11-07,6.40582000023069,1.87966000031905,4,6.30159350649351,48.2879
1082,2019-11-07,6.40582000023069,1.87966000031905,6,6.30159350649351,48.2879
1083,2019-11-07,6.40582000023069,1.87966000031905,6,6.30159350649351,48.2879
1084,2019-11-07,6.40582000023069,1.87966000031905,12,6.30159350649351,48.2879
1085,2019-11-08,6.3914900001662,1.94660000019594,6,6.30159350649351,48.2879
1086,2019-11-08,6.3914900001662,1.94660000019594,6,6.30159350649351,48.2879
1087,2019-11-12,6.40581000012975,1.87875999979545,2,6.30159350649351,48.2879
1088,2019-11-12,6.40581000012975,1.87875999979545,16,6.30159350649351,48.2879
1089,2019-11-12,6.39328000012184,1.94116999961212,3,6.30159350649351,48.2879
1090,2019-11-12,6.42121999975134,1.89319000022533,16,6.30159350649351,48.2879
1091,2019-11-12,6.3914900001662,1.95020999964113,2,6.30159350649351,48.2879
1092,2019-11-12,6.40581000012975,1.87875999979545,6,6.30159350649351,48.2879
1093,2019-11-12,6.40581000012975,1.87875999979545,5,6.30159350649351,48.2879
1094,2019-11-12,6.40581000012975,1.87875999979545,2,6.30159350649351,48.2879
1095,2019-11-12,6.40581000012975,1.87875999979545,5,6.30159350649351,48.2879
1096,2019-11-12,6.40581000012975,1.87875999979545,2,6.30159350649351,48.2879
1098,2019-11-15,6.39951999959631,1.89323999955571,2,6.30159350649351,48.2879
1099,2019-11-15,6.39421000023876,1.95111000016471,2,6.30159350649351,48.2879
1100,2019-11-15,6.39784999959274,1.96195000034258,3,6.30159350649351,48.2879
1101,2019-11-16,6.45744999989717,1.91753000017224,6,6.30159350649351,48.2879
1103,2019-11-21,6.41850999977596,1.89320000027105,50,5.55767922077922,45.6838
1104,2019-11-27,6.37496000016041,2.33993000007273,1,3.68948311688312,42.8846
1107,2019-11-28,11.844600000311,3.3911099997846,28,3.68948311688312,42.8846
1108,2019-11-28,11.8473100003195,3.39295000011644,13,3.68948311688312,42.8846
1111,2020-01-22,6.38949000033699,2.39145000038113,3,2.56062987012987,31.8069
1112,2020-01-22,6.38949000033699,2.39145000038113,20,2.56062987012987,31.8069
1114,2020-01-22,6.38949000033699,2.39145000038113,10,2.56062987012987,31.8069
1115,2020-01-22,6.38949000033699,2.39145000038113,3,2.56062987012987,31.8069
1116,2020-01-22,6.38949000033699,2.39145000038113,3,2.56062987012987,31.8069
1117,2020-01-22,6.38945999996757,2.36161000042847,3,2.56062987012987,31.8069
1119,2020-01-22,6.38949000033699,2.39145000038113,3,2.56062987012987,31.8069
1120,2020-01-22,6.3913100004125,2.39597000039562,8,2.56062987012987,31.8069
1121,2020-01-23,6.38949000033699,2.39145000038113,3,2.56062987012987,31.8069
1122,2020-01-24,6.40480999975883,2.34079000041335,30,2.56062987012987,31.8069
1123,2020-01-24,6.40480999975883,2.34079000041335,30,2.56062987012987,31.8069
1124,2020-01-26,6.38769000005553,2.39688000006665,50,2.56062987012987,31.8069
1125,2020-01-28,11.8482199997522,3.39295000011644,2,4.57385974025974,31.4587
1126,2020-02-05,6.69875999971927,2.32231000032226,50,4.57385974025974,31.4587
1127,2020-02-05,6.39845000037199,2.32180999983175,50,4.57385974025974,31.4587
1128,2020-02-05,6.69875999971927,2.32231000032226,50,4.57385974025974,31.4587
1138,2020-02-06,11.8491199999478,3.39203000039968,10,4.57385974025974,31.4587
1144,2020-02-06,11.8482199997522,3.39295000011644,6,4.57385974025974,31.4587
1152,2020-02-06,11.844600000311,3.3911099997846,2,4.57385974025974,31.4587
1164,2020-02-07,6.52421999956104,2.35239999962184,15,9.12358571428571,31.7238
1174,2020-05-29,6.42198999973825,2.33625000030735,53,62.1443662337662,50.7229
