,date,lat,lon,parameters,rfh_avg,vim_avg,month,year,rh_anoms,t_abs,magnitude
239,2019-08-31,9.36384000009157,2.6229600002594,9,55.4485948051948,55.5117,8,2019,-1.0729687,25.301428,0
240,2019-09-01,9.35301000041589,2.6439200000166,12,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,1
241,2019-09-02,6.42198999973825,2.33444000011274,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
242,2019-09-02,6.42198999973825,2.33444000011274,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
243,2019-09-02,6.42198999973825,2.33444000011274,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
244,2019-09-02,6.42198999973825,2.33444000011274,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
245,2019-09-02,6.42198999973825,2.33444000011274,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
246,2019-09-02,6.42198999973825,2.33444000011274,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
247,2019-09-02,6.42107999987206,2.33534999978378,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
248,2019-09-02,6.42198999973825,2.33444000011274,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
249,2019-09-03,9.53688999967914,1.90663999976566,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
250,2019-09-04,6.54412000037001,2.34604000017381,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
251,2019-09-04,6.54412000037001,2.34604000017381,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
252,2019-09-04,6.54412000037001,2.34604000017381,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
253,2019-09-04,6.54502000039965,2.34874999999369,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
254,2019-09-04,6.54502000039965,2.34241999978459,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
255,2019-09-04,6.54502000039965,2.34241999978459,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
256,2019-09-04,6.54502000039965,2.34241999978459,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
257,2019-09-04,6.55133999959122,2.33969999991895,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
258,2019-09-04,6.54591999969976,2.34060999958999,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
259,2019-09-04,6.55860000041743,2.35144999976786,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
260,2019-09-04,6.43014999963131,2.34889999978153,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
261,2019-09-04,6.54412000037001,2.34604000017381,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
262,2019-09-04,6.54412000037001,2.34604000017381,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
263,2019-09-04,6.54502000039965,2.34693999979909,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
264,2019-09-04,6.54502000039965,2.34874999999369,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
265,2019-09-04,6.54411000033083,2.34241999978459,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
266,2019-09-04,6.54502000039965,2.34241999978459,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
267,2019-09-04,6.5450100003785,2.34060999958999,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
268,2019-09-04,6.53235999988684,2.35058000027981,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
269,2019-09-04,6.43104999973556,2.35251000012502,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
270,2019-09-04,6.43014999963131,2.35070999997614,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
271,2019-09-04,6.54411000033083,2.34333000035392,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
272,2019-09-04,6.54502000039965,2.34693999979909,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
273,2019-09-04,6.54502000039965,2.34874999999369,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
274,2019-09-04,6.54502000039965,2.34241999978459,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
275,2019-09-04,6.54502000039965,2.34152000015932,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
276,2019-09-04,6.54591999969976,2.34060999958999,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
277,2019-09-04,6.43014999963131,2.34889999978153,1,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
278,2019-09-04,6.43014999963131,2.34889999978153,4,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
279,2019-09-04,6.42924000007812,2.35070999997614,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
280,2019-09-04,6.42924000007812,2.35070999997614,4,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
281,2019-09-04,6.54230999983279,2.34876000003945,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
282,2019-09-04,6.54502000039965,2.34241999978459,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
283,2019-09-04,6.55133999959122,2.33969999991895,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
284,2019-09-04,6.54140000018193,2.34333000035392,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
285,2019-09-04,6.54502000039965,2.34152000015932,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
286,2019-09-04,6.55224999986575,2.33879000024792,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
287,2019-09-04,6.54591999969976,2.34060999958999,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
288,2019-09-04,6.54141000027535,2.34785000036842,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
289,2019-09-04,6.54773999961396,2.35145999981358,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
290,2019-09-04,6.43014999963131,2.34889999978153,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
291,2019-09-04,6.42924000007812,2.35070999997614,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
292,2019-09-04,6.42924000007812,2.35070999997614,3,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
293,2019-09-04,6.54412000037001,2.34604000017381,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
294,2019-09-04,6.54411000033083,2.34333000035392,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
295,2019-09-04,6.54411000033083,2.34333000035392,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
296,2019-09-04,6.54502000039965,2.34693999979909,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
297,2019-09-04,6.54502000039965,2.34152000015932,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
298,2019-09-04,6.50640000033423,2.61922000021955,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
299,2019-09-04,6.43014999963131,2.34889999978153,6,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
300,2019-09-04,6.38679999979926,2.40773000029027,26,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,2
301,2019-09-05,6.50096999962468,2.61018000019057,4,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
302,2019-09-05,6.49917000038101,2.62012999989058,4,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
303,2019-09-05,6.50368999970294,2.6174200000707,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
304,2019-09-05,6.48921999980216,2.62013999993634,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
305,2019-09-05,6.38504999973786,2.46741000019555,4,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
306,2019-09-05,6.50006999991568,2.61832999974173,9,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
307,2019-09-05,6.5036799997493,2.61018000019057,4,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
308,2019-09-05,6.496619999797,2.05580000024424,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
309,2019-09-05,6.49103000002955,2.62013999993634,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
310,2019-09-05,6.49103000002955,2.62013999993634,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
311,2019-09-05,6.49826000006691,2.62103999956162,9,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
312,2019-09-05,6.38504999973786,2.46741000019555,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
313,2019-09-05,6.47619999967828,2.29366999957052,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
314,2019-09-05,6.49643999985542,2.60747000037068,4,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
315,2019-09-05,6.49826000006691,2.62194000008519,4,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
316,2019-09-05,6.39031000023068,2.31911000005758,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
317,2019-09-05,6.49826000006691,2.61923000026531,10,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,1
318,2019-09-05,6.5036799997493,2.61018000019057,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
319,2019-09-05,6.49917000038101,2.62012999989058,2,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
320,2019-09-05,6.49826000006691,2.61923000026531,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
321,2019-09-05,6.49917000038101,2.62012999989058,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
322,2019-09-05,6.50006999991568,2.61832999974173,9,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
323,2019-09-05,6.49917000038101,2.62012999989058,3,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
324,2019-09-06,6.52450999965275,2.63097000006845,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
325,2019-09-06,6.5942000001488,2.69243000003114,2,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
326,2019-09-06,6.53080999958879,2.60021000039904,17,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,1
327,2019-09-06,6.53171999976988,2.60201999969535,16,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,1
328,2019-09-06,6.50280000037199,2.63640999979973,0,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
329,2019-09-06,6.54079000035115,2.62824000015709,18,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,1
330,2019-09-06,6.5453200000491,2.64994999975176,7,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
331,2019-09-06,6.5942000001488,2.69243000003114,2,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
332,2019-09-06,6.49104000023464,2.63551000017446,7,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
333,2019-09-06,6.5453200000491,2.64994999975176,11,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,1
334,2019-09-06,6.54079000035115,2.62824000015709,8,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
335,2019-09-06,6.5453200000491,2.64994999975176,8,55.4485948051948,55.5117,9,2019,0.3204923,25.747145,0
336,2019-09-07,6.47619999967828,2.29366999957052,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
337,2019-09-07,6.36871999958708,2.41679000041073,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
338,2019-09-07,6.48794000033588,2.27647999999037,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
339,2019-09-07,6.59057999982094,2.69061999983653,5,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
340,2019-09-07,6.36871999958708,2.41769000003601,14,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
341,2019-09-07,6.64216999992169,2.73311000016166,12,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
342,2019-09-07,6.5942000001488,2.69243000003114,3,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
343,2019-09-07,6.38865999958532,2.4565499999262,6,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
344,2019-09-07,6.47168000008876,2.29096999979639,3,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
345,2019-09-08,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
346,2019-09-08,6.49915000029371,2.60023999963798,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
347,2019-09-08,6.59238999971942,2.69243000003114,9,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
348,2019-09-08,6.45182999998811,2.32898000028999,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
349,2019-09-08,10.9189199997551,3.68999999975584,0,56.9985662337662,55.4647,9,2019,-1.1756058,27.765,0
350,2019-09-08,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
351,2019-09-08,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
352,2019-09-08,6.51002999986549,2.6300799995906,4,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
353,2019-09-08,6.51002999986549,2.6300799995906,6,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
354,2019-09-08,6.52629000004639,2.60201999969535,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
355,2019-09-08,6.52629000004639,2.60201999969535,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
356,2019-09-08,6.50550999955515,2.6300799995906,11,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
357,2019-09-08,6.59238999971942,2.69243000003114,10,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
358,2019-09-08,6.52629000004639,2.60201999969535,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
359,2019-09-08,6.52629000004639,2.60201999969535,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
360,2019-09-08,6.52629000004639,2.60201999969535,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
361,2019-09-08,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
362,2019-09-08,6.53353000027143,2.60473000041357,35,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
363,2019-09-08,6.51002999986549,2.6300799995906,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
364,2019-09-08,6.51002999986549,2.6300799995906,8,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
365,2019-09-08,6.52629000004639,2.60201999969535,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
366,2019-09-08,6.52629000004639,2.60201999969535,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
367,2019-09-08,6.66115000037266,2.71682000020679,7,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
368,2019-09-08,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
369,2019-09-08,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
370,2019-09-08,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
371,2019-09-08,6.59238999971942,2.69243000003114,10,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
372,2019-09-08,6.52629000004639,2.60201999969535,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
373,2019-09-08,6.54618999970894,2.6020099996496,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
374,2019-09-08,6.54709999955706,2.6020099996496,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
375,2019-09-08,6.52990999986146,2.60382999988996,31,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
376,2019-09-09,6.52720000041122,2.60201999969535,10,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
377,2019-09-09,6.54437000039219,2.59024999975497,27,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
378,2019-09-09,6.53804999956529,2.59748999963511,60,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
379,2019-09-09,6.53804999956529,2.59748999963511,29,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
380,2019-09-09,6.53985000023678,2.59024999975497,12,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
381,2019-09-09,6.48744000014919,2.66084000015834,4,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
382,2019-09-09,6.36961999990603,2.4158799998414,6,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
383,2019-09-09,6.54347000008373,2.5911600003243,50,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
384,2019-09-09,6.52630999994469,2.62373000018832,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
385,2019-09-09,6.52630999994469,2.62373000018832,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
386,2019-09-09,6.64216999992169,2.73311000016166,3,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
387,2019-09-09,6.52629000004639,2.60201999969535,22,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
388,2019-09-09,6.42924000007812,2.35070999997614,1,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
389,2019-09-09,6.48469999995727,2.62013999993634,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
390,2019-09-09,6.53804999956529,2.59748999963511,21,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
391,2019-09-09,6.54076000003303,2.5893500001297,29,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
392,2019-09-09,6.50008999996639,2.63821999999434,12,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
393,2019-09-09,6.48469999995727,2.62013999993634,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
394,2019-09-10,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
395,2019-09-10,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
396,2019-09-10,6.52720999989605,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
397,2019-09-10,6.4220000004144,2.34620000000737,1,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
398,2019-09-10,6.42834000034051,2.34889999978153,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
399,2019-09-10,6.42924000007812,2.34980000030514,15,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
400,2019-09-10,6.50732999995512,2.64455000020344,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
401,2019-09-10,6.50547999980228,2.59842000029591,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
402,2019-09-10,6.42472000028731,2.34709999963264,31,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
403,2019-09-10,6.50278000042909,2.61108999986157,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
404,2019-09-10,6.50278000042909,2.61108999986157,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
405,2019-09-10,6.50278000042909,2.61108999986157,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
406,2019-09-10,6.42743000022615,2.35070999997614,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
407,2019-09-10,6.42743000022615,2.35070999997614,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
408,2019-09-10,6.37952999981205,2.37969999963389,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
409,2019-09-10,6.38233000007953,2.4574599995972,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
410,2019-09-10,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
411,2019-09-10,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
412,2019-09-10,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
413,2019-09-10,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
414,2019-09-10,6.6014399999992,2.6897100001655,4,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
415,2019-09-10,6.60325000037813,2.6897100001655,6,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
416,2019-09-10,6.42562000018155,2.34709999963264,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
417,2019-09-10,6.42834000034051,2.34889999978153,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
418,2019-09-10,6.52629000004639,2.60201999969535,15,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
419,2019-09-10,6.84384999968219,2.66149999958412,15,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
420,2019-09-10,6.42110000036727,2.34620000000737,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
421,2019-09-10,6.50189000037945,2.62917999996532,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
422,2019-09-10,6.42472000028731,2.34709999963264,22,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
423,2019-09-10,6.51632000000718,2.58033000019216,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
424,2019-09-10,6.68040999979377,2.15586999985183,50,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
425,2019-09-10,6.65936000015507,2.73944000037079,7,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
426,2019-09-10,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
427,2019-09-10,6.52629000004639,2.60201999969535,20,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
428,2019-09-10,6.50279000040064,2.6237500002798,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
429,2019-09-10,6.50547999980228,2.59842000029591,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
430,2019-09-10,6.51632999970906,2.58304000001208,5,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
431,2019-09-10,6.42562999989369,2.35070999997614,4,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
432,2019-09-10,6.42560999957651,2.33804999955791,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
433,2019-09-10,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
434,2019-09-10,6.42562000018155,2.34709999963264,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
435,2019-09-10,6.4220000004144,2.34620000000737,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
436,2019-09-10,6.52629000004639,2.60201999969535,13,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
437,2019-09-10,6.42834000034051,2.34981000035086,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
438,2019-09-10,6.50547999980228,2.59842000029591,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
439,2019-09-10,6.50278000042909,2.61108999986157,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
440,2019-09-10,6.50278000042909,2.61108999986157,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
441,2019-09-10,6.50278000042909,2.61108999986157,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
442,2019-09-10,6.64487999976815,2.72948999977245,5,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
443,2019-09-10,6.51727000025075,2.63820999994858,3,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
444,2019-09-10,6.42924000007812,2.35070999997614,5,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
445,2019-09-10,6.52630999994469,2.62282999966475,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
446,2019-09-10,6.42834000034051,2.34889999978153,1,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
447,2019-09-10,6.42834000034051,2.34889999978153,1,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
448,2019-09-10,6.42834000034051,2.34889999978153,1,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
449,2019-09-10,6.52448999968259,2.60473999956099,19,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
450,2019-09-10,6.39040000029138,2.3923500000064,1,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
451,2019-09-10,6.52629000004639,2.60201999969535,30,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
452,2019-09-10,6.50007999994114,2.6300799995906,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
453,2019-09-11,6.6457799997465,2.71230000019227,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
454,2019-09-11,6.53171999976988,2.60292000021893,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
455,2019-09-11,6.50641000023375,2.63279000030881,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
456,2019-09-11,6.59510999962295,2.69332999965641,3,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
457,2019-09-11,6.42380999994613,2.34709999963264,10,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
458,2019-09-11,8.4240099996676,2.56760000035207,89,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
459,2019-09-11,11.2917600001997,2.42916000040075,0,56.9985662337662,55.4647,9,2019,-1.1756058,27.765,0
460,2019-09-11,6.50550999955515,2.6300799995906,36,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
461,2019-09-11,6.52720000041122,2.60293000026468,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
462,2019-09-11,6.42291000042132,2.35072000002189,4,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
463,2019-09-11,6.59510999962295,2.69332999965641,4,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
464,2019-09-11,6.49464999970927,2.62284999975622,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
465,2019-09-11,6.42380999994613,2.34709999963264,63,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
466,2019-09-11,9.45529000011493,2.15919999981283,12,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,1
467,2019-09-11,6.49890000002803,2.35242999975908,89,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,2
468,2019-09-11,6.51002999986549,2.6300799995906,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
469,2019-09-11,6.5570200001117,2.56401000010006,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
470,2019-09-11,6.50641000023375,2.63279000030881,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
471,2019-09-11,6.49464999970927,2.62284999975622,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
472,2019-09-11,6.49464999970927,2.62284999975622,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
473,2019-09-11,6.48745000042556,2.6789300002621,2,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
474,2019-09-11,6.51632000000718,2.58033000019216,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
475,2019-09-11,6.53171999976988,2.60292000021893,8,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
476,2019-09-11,6.52266999994859,2.60293000026468,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
477,2019-09-11,6.5199399995568,2.57941999962283,5,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
478,2019-09-11,6.49464999970927,2.62284999975622,0,56.9985662337662,55.4647,9,2019,0.3204923,25.747145,0
